"Lon","Lat","Year","ANGE","PAVI","Total","Treatment","Model"
-96.61,39.11,1071,5.714286,380.9524,387.619067,"Control","LPJGUESS"
-96.61,39.11,1072,5.714286,504.76193,510.476216,"Control","LPJGUESS"
-96.61,39.11,1073,8.571429,495.23812,503.809549,"Control","LPJGUESS"
-96.61,39.11,1074,9.52381,467.619071,476.1905,"Control","LPJGUESS"
-96.61,39.11,1075,14.285715,481.904786,495.23812,"Control","LPJGUESS"
-96.61,39.11,1076,16.190477,463.809547,480.000024,"Control","LPJGUESS"
-96.61,39.11,1077,16.190477,459.047642,475.238119,"Control","LPJGUESS"
-96.61,39.11,1078,17.142858,539.047646,556.190504,"Control","LPJGUESS"
-96.61,39.11,1079,12.380953,460.952404,473.333357,"Control","LPJGUESS"
-96.61,39.11,1080,10.476191,529.523836,540.952408,"Control","LPJGUESS"
-96.61,39.11,1081,8.571429,406.666687,416.190497,"Control","LPJGUESS"
-96.61,39.11,1082,8.571429,556.190504,564.761933,"Control","LPJGUESS"
-96.61,39.11,1083,4.761905,473.333357,479.047643,"Control","LPJGUESS"
-96.61,39.11,1084,15.238096,441.904784,457.14288,"Control","LPJGUESS"
-96.61,39.11,1085,19.04762,459.047642,478.095262,"Control","LPJGUESS"
-96.61,39.11,1086,23.809525,565.714314,590.47622,"Control","LPJGUESS"
-96.61,39.11,1087,18.095239,407.619068,425.714307,"Control","LPJGUESS"
-96.61,39.11,1088,15.238096,430.476212,444.761927,"Control","LPJGUESS"
-96.61,39.11,1089,15.238096,443.809546,458.095261,"Control","LPJGUESS"
-96.61,39.11,1090,11.428572,455.238118,465.714309,"Control","LPJGUESS"
-96.61,39.11,1091,9.52381,473.333357,482.857167,"Control","LPJGUESS"
-96.61,39.11,1092,10.476191,485.71431,496.190501,"Control","LPJGUESS"
-96.61,39.11,1093,14.285715,454.285737,468.571452,"Control","LPJGUESS"
-96.61,39.11,1094,12.380953,392.380972,404.761925,"Control","LPJGUESS"
-96.61,39.11,1095,17.142858,455.238118,472.380976,"Control","LPJGUESS"
-96.61,39.11,1096,22.857144,571.4286,594.285744,"Control","LPJGUESS"
-96.61,39.11,1097,22.857144,406.666687,429.523831,"Control","LPJGUESS"
-96.61,39.11,1098,26.666668,463.809547,490.476215,"Control","LPJGUESS"
-96.61,39.11,1099,33.333335,578.095267,610.476221,"Control","LPJGUESS"
-96.61,39.11,1100,24.761906,503.809549,528.571455,"Control","LPJGUESS"
-96.61,39.11,1101,25.714287,476.1905,501.904787,"Control","LPJGUESS"
-96.61,39.11,1102,17.142858,412.380973,429.523831,"Control","LPJGUESS"
-96.61,39.11,1103,13.333334,409.52383,422.857164,"Control","LPJGUESS"
-96.61,39.11,1104,11.428572,485.71431,497.142882,"Control","LPJGUESS"
-96.61,39.11,1105,8.571429,463.809547,472.380976,"Control","LPJGUESS"
-96.61,39.11,1106,7.619048,395.238115,402.857163,"Control","LPJGUESS"
-96.61,39.11,1107,4.761905,393.333353,398.095258,"Control","LPJGUESS"
-96.61,39.11,1108,3.809524,550.476218,554.285742,"Control","LPJGUESS"
-96.61,39.11,1109,20.000001,421.904783,441.904784,"Control","LPJGUESS"
-96.61,39.11,1110,28.57143,482.857167,510.476216,"Control","LPJGUESS"
-96.61,39.11,1111,26.666668,475.238119,501.904787,"Control","LPJGUESS"
-96.61,39.11,1112,24.761906,360.952399,385.714305,"Control","LPJGUESS"
-96.61,39.11,1113,25.714287,385.714305,411.428592,"Control","LPJGUESS"
-96.61,39.11,1114,19.04762,391.428591,410.476211,"Control","LPJGUESS"
-96.61,39.11,1115,19.04762,499.047644,518.095264,"Control","LPJGUESS"
-96.61,39.11,1116,11.428572,555.238123,566.666695,"Control","LPJGUESS"
-96.61,39.11,1117,5.714286,476.1905,481.904786,"Control","LPJGUESS"
-96.61,39.11,1118,1.904762,401.904782,403.809544,"Control","LPJGUESS"
-96.61,39.11,1119,4.761905,449.523832,454.285737,"Control","LPJGUESS"
-96.61,39.11,1120,6.666667,497.142882,504.76193,"Control","LPJGUESS"
-96.61,39.11,1121,10.476191,446.666689,457.14288,"Control","LPJGUESS"
-96.61,39.11,1122,16.190477,574.285743,591.428601,"Control","LPJGUESS"
-96.61,39.11,1123,14.285715,553.333361,567.619076,"Control","LPJGUESS"
-96.61,39.11,1124,9.52381,429.523831,439.047641,"Control","LPJGUESS"
-96.61,39.11,1125,9.52381,541.904789,551.428599,"Control","LPJGUESS"
-96.61,39.11,1126,5.714286,460.952404,467.619071,"Control","LPJGUESS"
-96.61,39.11,1127,2.857143,479.047643,481.904786,"Control","LPJGUESS"
-96.61,39.11,1128,3.809524,487.619072,492.380977,"Control","LPJGUESS"
-96.61,39.11,1129,4.761905,454.285737,458.095261,"Control","LPJGUESS"
-96.61,39.11,1130,4.761905,651.428604,656.190509,"Control","LPJGUESS"
-96.61,39.11,1131,1.904762,418.095259,420.000021,"Control","LPJGUESS"
-96.61,39.11,1132,7.619048,514.28574,521.904788,"Control","LPJGUESS"
-96.61,39.11,1133,7.619048,399.047639,406.666687,"Control","LPJGUESS"
-96.61,39.11,1134,7.619048,508.571454,516.190502,"Control","LPJGUESS"
-96.61,39.11,1135,8.571429,372.380971,380.9524,"Control","LPJGUESS"
-96.61,39.11,1136,10.476191,469.523833,480.000024,"Control","LPJGUESS"
-96.61,39.11,1137,8.571429,424.761926,432.380974,"Control","LPJGUESS"
-96.61,39.11,1138,11.428572,599.047649,610.476221,"Control","LPJGUESS"
-96.61,39.11,1139,8.571429,552.38098,560.952409,"Control","LPJGUESS"
-96.61,39.11,1140,10.476191,452.380975,463.809547,"Control","LPJGUESS"
-96.61,39.11,1141,33.333335,513.333359,546.666694,"Control","LPJGUESS"
-96.61,39.11,1142,31.428573,350.476208,381.904781,"Control","LPJGUESS"
-96.61,39.11,1143,24.761906,420.952402,444.761927,"Control","LPJGUESS"
-96.61,39.11,1144,26.666668,480.000024,506.666692,"Control","LPJGUESS"
-96.61,39.11,1145,24.761906,488.571453,512.380978,"Control","LPJGUESS"
-96.61,39.11,1146,20.952382,423.809545,444.761927,"Control","LPJGUESS"
-96.61,39.11,1147,14.285715,459.047642,473.333357,"Control","LPJGUESS"
-96.61,39.11,1148,10.476191,468.571452,479.047643,"Control","LPJGUESS"
-96.61,39.11,1149,13.333334,481.904786,495.23812,"Control","LPJGUESS"
-96.61,39.11,1150,12.380953,510.476216,522.857169,"Control","LPJGUESS"
-96.61,39.11,1151,9.52381,504.76193,514.28574,"Control","LPJGUESS"
-96.61,39.11,1152,5.714286,479.047643,484.761929,"Control","LPJGUESS"
-96.61,39.11,0,0,0,0,"Irrigation","LPJGUESS"
-96.61,39.11,1,183.809533,277.142871,460.952404,"Irrigation","LPJGUESS"
-96.61,39.11,2,119.047625,337.142874,456.190499,"Irrigation","LPJGUESS"
-96.61,39.11,3,44.761907,343.809541,388.571448,"Irrigation","LPJGUESS"
-96.61,39.11,4,0,521.904788,521.904788,"Irrigation","LPJGUESS"
-96.61,39.11,5,2.857143,470.476214,474.285738,"Irrigation","LPJGUESS"
-96.61,39.11,6,2.857143,515.238121,518.095264,"Irrigation","LPJGUESS"
-96.61,39.11,7,3.809524,468.571452,472.380976,"Irrigation","LPJGUESS"
-96.61,39.11,8,2.857143,460.952404,463.809547,"Irrigation","LPJGUESS"
-96.61,39.11,9,2.857143,441.904784,444.761927,"Irrigation","LPJGUESS"
-96.61,39.11,10,2.857143,520.000026,522.857169,"Irrigation","LPJGUESS"
-96.61,39.11,11,3.809524,387.619067,391.428591,"Irrigation","LPJGUESS"
-96.61,39.11,12,7.619048,464.761928,472.380976,"Irrigation","LPJGUESS"
-96.61,39.11,13,6.666667,397.142877,403.809544,"Irrigation","LPJGUESS"
-96.61,39.11,14,9.52381,478.095262,487.619072,"Irrigation","LPJGUESS"
-96.61,39.11,15,13.333334,379.047638,392.380972,"Irrigation","LPJGUESS"
-96.61,39.11,16,14.285715,403.809544,417.142878,"Irrigation","LPJGUESS"
-96.61,39.11,17,17.142858,480.000024,497.142882,"Irrigation","LPJGUESS"
-96.61,39.11,18,22.857144,633.333365,656.190509,"Irrigation","LPJGUESS"
-96.61,39.11,19,15.238096,424.761926,440.000022,"Irrigation","LPJGUESS"
-96.61,39.11,20,11.428572,434.285736,445.714308,"Irrigation","LPJGUESS"
-96.61,39.11,21,11.428572,458.095261,470.476214,"Irrigation","LPJGUESS"
-96.61,39.11,22,18.095239,592.380982,610.476221,"Irrigation","LPJGUESS"
-96.61,39.11,23,16.190477,346.666684,362.857161,"Irrigation","LPJGUESS"
-96.61,39.11,24,19.04762,449.523832,467.619071,"Irrigation","LPJGUESS"
-96.61,39.11,25,17.142858,469.523833,487.619072,"Irrigation","LPJGUESS"
-96.61,39.11,26,15.238096,492.380977,507.619073,"Irrigation","LPJGUESS"
-96.61,39.11,27,12.380953,453.333356,465.714309,"Irrigation","LPJGUESS"
-96.61,39.11,28,13.333334,458.095261,471.428595,"Irrigation","LPJGUESS"
-96.61,39.11,29,14.285715,546.666694,561.90479,"Irrigation","LPJGUESS"
-96.61,39.11,30,11.428572,438.09526,449.523832,"Irrigation","LPJGUESS"
-96.61,39.11,31,14.285715,483.809548,499.047644,"Irrigation","LPJGUESS"
-96.61,39.11,32,23.809525,523.80955,547.619075,"Irrigation","LPJGUESS"
-96.61,39.11,33,51.428574,402.857163,454.285737,"Irrigation","LPJGUESS"
-96.61,39.11,34,63.809527,466.66669,530.476217,"Irrigation","LPJGUESS"
-96.61,39.11,35,55.238098,426.666688,481.904786,"Irrigation","LPJGUESS"
-96.61,39.11,36,67.619051,597.142887,664.761938,"Irrigation","LPJGUESS"
-96.61,39.11,37,28.57143,360.952399,390.47621,"Irrigation","LPJGUESS"
-96.61,39.11,38,29.523811,508.571454,538.095265,"Irrigation","LPJGUESS"
-96.61,39.11,39,20.952382,475.238119,496.190501,"Irrigation","LPJGUESS"
-96.61,39.11,40,12.380953,491.428596,503.809549,"Irrigation","LPJGUESS"
-96.61,39.11,41,12.380953,473.333357,485.71431,"Irrigation","LPJGUESS"
-96.61,39.11,42,9.52381,423.809545,433.333355,"Irrigation","LPJGUESS"
-96.61,39.11,43,11.428572,607.619078,620.000031,"Irrigation","LPJGUESS"
-96.61,39.11,44,32.380954,443.809546,476.1905,"Irrigation","LPJGUESS"
-96.61,39.11,45,35.238097,403.809544,439.047641,"Irrigation","LPJGUESS"
-96.61,39.11,46,46.666669,550.476218,597.142887,"Irrigation","LPJGUESS"
-96.61,39.11,47,36.190478,393.333353,429.523831,"Irrigation","LPJGUESS"
-96.61,39.11,48,38.09524,545.714313,583.809553,"Irrigation","LPJGUESS"
-96.61,39.11,49,39.047621,570.476219,609.52384,"Irrigation","LPJGUESS"
-96.61,39.11,50,28.57143,427.619069,457.14288,"Irrigation","LPJGUESS"
-96.61,39.11,51,30.476192,478.095262,508.571454,"Irrigation","LPJGUESS"
-96.61,39.11,52,26.666668,534.285741,561.90479,"Irrigation","LPJGUESS"
-96.61,39.11,53,30.476192,637.142889,667.619081,"Irrigation","LPJGUESS"
-96.61,39.11,54,26.666668,365.714304,391.428591,"Irrigation","LPJGUESS"
-96.61,39.11,55,31.428573,610.476221,640.952413,"Irrigation","LPJGUESS"
-96.61,39.11,56,20.952382,409.52383,430.476212,"Irrigation","LPJGUESS"
-96.61,39.11,57,15.238096,410.476211,426.666688,"Irrigation","LPJGUESS"
-96.61,39.11,58,15.238096,470.476214,485.71431,"Irrigation","LPJGUESS"
-96.61,39.11,59,20.952382,575.238124,595.238125,"Irrigation","LPJGUESS"
-96.61,39.11,60,20.952382,354.285732,376.190495,"Irrigation","LPJGUESS"
-96.61,39.11,61,17.142858,466.66669,484.761929,"Irrigation","LPJGUESS"
-96.61,39.11,62,12.380953,438.09526,449.523832,"Irrigation","LPJGUESS"
-96.61,39.11,63,10.476191,431.428593,441.904784,"Irrigation","LPJGUESS"
-96.61,39.11,64,8.571429,450.476213,458.095261,"Irrigation","LPJGUESS"
-96.61,39.11,65,7.619048,420.952402,429.523831,"Irrigation","LPJGUESS"
-96.61,39.11,66,10.476191,395.238115,405.714306,"Irrigation","LPJGUESS"
-96.61,39.11,67,9.52381,428.57145,438.09526,"Irrigation","LPJGUESS"
-96.61,39.11,68,10.476191,460.000023,470.476214,"Irrigation","LPJGUESS"
-96.61,39.11,69,9.52381,380.9524,389.523829,"Irrigation","LPJGUESS"
-96.61,39.11,70,9.52381,507.619073,517.142883,"Irrigation","LPJGUESS"
-96.61,39.11,71,9.52381,489.523834,499.047644,"Irrigation","LPJGUESS"
-96.61,39.11,72,8.571429,506.666692,515.238121,"Irrigation","LPJGUESS"
-96.61,39.11,73,4.761905,478.095262,482.857167,"Irrigation","LPJGUESS"
-96.61,39.11,74,4.761905,557.142885,561.90479,"Irrigation","LPJGUESS"
-96.61,39.11,75,3.809524,449.523832,453.333356,"Irrigation","LPJGUESS"
-96.61,39.11,76,6.666667,437.142879,443.809546,"Irrigation","LPJGUESS"
-96.61,39.11,77,8.571429,429.523831,438.09526,"Irrigation","LPJGUESS"
-96.61,39.11,78,12.380953,525.714312,538.095265,"Irrigation","LPJGUESS"
-96.61,39.11,79,10.476191,419.04764,430.476212,"Irrigation","LPJGUESS"
-96.61,39.11,80,20.000001,420.952402,440.952403,"Irrigation","LPJGUESS"
-96.61,39.11,81,25.714287,412.380973,438.09526,"Irrigation","LPJGUESS"
-96.61,39.11,82,28.57143,423.809545,452.380975,"Irrigation","LPJGUESS"
-96.61,39.11,83,30.476192,476.1905,506.666692,"Irrigation","LPJGUESS"
-96.61,39.11,84,31.428573,412.380973,443.809546,"Irrigation","LPJGUESS"
-96.61,39.11,85,24.761906,462.857166,487.619072,"Irrigation","LPJGUESS"
-96.61,39.11,86,13.333334,454.285737,467.619071,"Irrigation","LPJGUESS"
-96.61,39.11,87,14.285715,491.428596,504.76193,"Irrigation","LPJGUESS"
-96.61,39.11,88,9.52381,409.52383,419.04764,"Irrigation","LPJGUESS"
-96.61,39.11,89,10.476191,476.1905,486.666691,"Irrigation","LPJGUESS"
-96.61,39.11,90,7.619048,470.476214,477.142881,"Irrigation","LPJGUESS"
-96.61,39.11,91,7.619048,504.76193,513.333359,"Irrigation","LPJGUESS"
-96.61,39.11,92,8.571429,502.857168,512.380978,"Irrigation","LPJGUESS"
-96.61,39.11,93,8.571429,401.904782,410.476211,"Irrigation","LPJGUESS"
-96.61,39.11,94,12.380953,528.571455,540.952408,"Irrigation","LPJGUESS"
-96.61,39.11,95,11.428572,468.571452,480.000024,"Irrigation","LPJGUESS"
-96.61,39.11,96,17.142858,445.714308,461.904785,"Irrigation","LPJGUESS"
-96.61,39.11,97,17.142858,499.047644,516.190502,"Irrigation","LPJGUESS"
-96.61,39.11,98,20.952382,557.142885,578.095267,"Irrigation","LPJGUESS"
-96.61,39.11,99,15.238096,521.904788,537.142884,"Irrigation","LPJGUESS"
-96.61,39.11,100,7.619048,418.095259,425.714307,"Irrigation","LPJGUESS"
-96.61,39.11,101,6.666667,391.428591,398.095258,"Irrigation","LPJGUESS"
-96.61,39.11,102,5.714286,372.380971,378.095257,"Irrigation","LPJGUESS"
-96.61,39.11,103,5.714286,394.285734,400.00002,"Irrigation","LPJGUESS"
-96.61,39.11,104,9.52381,409.52383,420.000021,"Irrigation","LPJGUESS"
-96.61,39.11,105,14.285715,480.952405,495.23812,"Irrigation","LPJGUESS"
-96.61,39.11,106,14.285715,474.285738,488.571453,"Irrigation","LPJGUESS"
-96.61,39.11,107,14.285715,498.095263,512.380978,"Irrigation","LPJGUESS"
-96.61,39.11,108,18.095239,523.80955,541.904789,"Irrigation","LPJGUESS"
-96.61,39.11,109,13.333334,495.23812,508.571454,"Irrigation","LPJGUESS"
-96.61,39.11,110,25.714287,357.142875,382.857162,"Irrigation","LPJGUESS"
-96.61,39.11,111,36.190478,407.619068,443.809546,"Irrigation","LPJGUESS"
-96.61,39.11,112,45.714288,480.952405,526.666693,"Irrigation","LPJGUESS"
-96.61,39.11,113,34.285716,388.571448,422.857164,"Irrigation","LPJGUESS"
-96.61,39.11,114,24.761906,400.00002,424.761926,"Irrigation","LPJGUESS"
-96.61,39.11,115,22.857144,460.952404,483.809548,"Irrigation","LPJGUESS"
-96.61,39.11,116,17.142858,427.619069,445.714308,"Irrigation","LPJGUESS"
-96.61,39.11,117,11.428572,400.00002,411.428592,"Irrigation","LPJGUESS"
-96.61,39.11,118,20.952382,458.095261,479.047643,"Irrigation","LPJGUESS"
-96.61,39.11,119,22.857144,388.571448,410.476211,"Irrigation","LPJGUESS"
-96.61,39.11,120,22.857144,420.000021,443.809546,"Irrigation","LPJGUESS"
-96.61,39.11,121,26.666668,561.90479,588.571458,"Irrigation","LPJGUESS"
-96.61,39.11,122,34.285716,563.809552,598.095268,"Irrigation","LPJGUESS"
-96.61,39.11,123,26.666668,312.380968,339.047636,"Irrigation","LPJGUESS"
-96.61,39.11,124,36.190478,480.000024,516.190502,"Irrigation","LPJGUESS"
-96.61,39.11,125,31.428573,420.000021,451.428594,"Irrigation","LPJGUESS"
-96.61,39.11,126,31.428573,464.761928,497.142882,"Irrigation","LPJGUESS"
-96.61,39.11,127,30.476192,463.809547,494.285739,"Irrigation","LPJGUESS"
-96.61,39.11,128,40.952383,515.238121,556.190504,"Irrigation","LPJGUESS"
-96.61,39.11,129,28.57143,420.952402,449.523832,"Irrigation","LPJGUESS"
-96.61,39.11,130,23.809525,435.238117,458.095261,"Irrigation","LPJGUESS"
-96.61,39.11,131,22.857144,485.71431,509.523835,"Irrigation","LPJGUESS"
-96.61,39.11,132,14.285715,454.285737,468.571452,"Irrigation","LPJGUESS"
-96.61,39.11,133,13.333334,445.714308,459.047642,"Irrigation","LPJGUESS"
-96.61,39.11,134,9.52381,345.714303,355.238113,"Irrigation","LPJGUESS"
-96.61,39.11,135,15.238096,531.428598,545.714313,"Irrigation","LPJGUESS"
-96.61,39.11,136,14.285715,487.619072,501.904787,"Irrigation","LPJGUESS"
-96.61,39.11,137,12.380953,430.476212,441.904784,"Irrigation","LPJGUESS"
-96.61,39.11,138,5.714286,352.38097,358.095256,"Irrigation","LPJGUESS"
-96.61,39.11,139,6.666667,425.714307,432.380974,"Irrigation","LPJGUESS"
-96.61,39.11,140,11.428572,565.714314,577.142886,"Irrigation","LPJGUESS"
-96.61,39.11,141,9.52381,358.095256,367.619066,"Irrigation","LPJGUESS"
-96.61,39.11,142,9.52381,503.809549,513.333359,"Irrigation","LPJGUESS"
-96.61,39.11,143,9.52381,474.285738,483.809548,"Irrigation","LPJGUESS"
-96.61,39.11,144,7.619048,417.142878,424.761926,"Irrigation","LPJGUESS"
-96.61,39.11,145,6.666667,479.047643,485.71431,"Irrigation","LPJGUESS"
-96.61,39.11,146,4.761905,463.809547,468.571452,"Irrigation","LPJGUESS"
-96.61,39.11,147,3.809524,410.476211,415.238116,"Irrigation","LPJGUESS"
-96.61,39.11,148,3.809524,469.523833,474.285738,"Irrigation","LPJGUESS"
-96.61,39.11,149,11.428572,408.571449,420.952402,"Irrigation","LPJGUESS"
-96.61,39.11,150,20.000001,454.285737,475.238119,"Irrigation","LPJGUESS"
-96.61,39.11,151,24.761906,461.904785,486.666691,"Irrigation","LPJGUESS"
-96.61,39.11,152,19.04762,445.714308,464.761928,"Irrigation","LPJGUESS"
-96.61,39.11,153,29.523811,592.380982,621.904793,"Irrigation","LPJGUESS"
-96.61,39.11,154,22.857144,390.47621,414.285735,"Irrigation","LPJGUESS"
-96.61,39.11,155,19.04762,505.714311,525.714312,"Irrigation","LPJGUESS"
-96.61,39.11,156,14.285715,486.666691,500.952406,"Irrigation","LPJGUESS"
-96.61,39.11,157,16.190477,505.714311,521.904788,"Irrigation","LPJGUESS"
-96.61,39.11,158,14.285715,468.571452,482.857167,"Irrigation","LPJGUESS"
-96.61,39.11,159,11.428572,396.190496,407.619068,"Irrigation","LPJGUESS"
-96.61,39.11,160,13.333334,487.619072,500.952406,"Irrigation","LPJGUESS"
-96.61,39.11,161,13.333334,452.380975,465.714309,"Irrigation","LPJGUESS"
-96.61,39.11,162,12.380953,416.190497,429.523831,"Irrigation","LPJGUESS"
-96.61,39.11,163,14.285715,540.952408,554.285742,"Irrigation","LPJGUESS"
-96.61,39.11,164,6.666667,405.714306,412.380973,"Irrigation","LPJGUESS"
-96.61,39.11,165,7.619048,408.571449,416.190497,"Irrigation","LPJGUESS"
-96.61,39.11,166,14.285715,470.476214,483.809548,"Irrigation","LPJGUESS"
-96.61,39.11,167,15.238096,447.61907,462.857166,"Irrigation","LPJGUESS"
-96.61,39.11,168,15.238096,449.523832,464.761928,"Irrigation","LPJGUESS"
-96.61,39.11,169,22.857144,563.809552,585.714315,"Irrigation","LPJGUESS"
-96.61,39.11,170,24.761906,569.523838,593.333363,"Irrigation","LPJGUESS"
-96.61,39.11,171,11.428572,395.238115,406.666687,"Irrigation","LPJGUESS"
-96.61,39.11,172,17.142858,545.714313,562.857171,"Irrigation","LPJGUESS"
-96.61,39.11,173,21.904763,505.714311,528.571455,"Irrigation","LPJGUESS"
-96.61,39.11,174,27.619049,412.380973,440.000022,"Irrigation","LPJGUESS"
-96.61,39.11,175,27.619049,362.857161,390.47621,"Irrigation","LPJGUESS"
-96.61,39.11,176,48.571431,610.476221,659.047652,"Irrigation","LPJGUESS"
-96.61,39.11,177,48.571431,475.238119,523.80955,"Irrigation","LPJGUESS"
-96.61,39.11,178,30.476192,369.523828,400.00002,"Irrigation","LPJGUESS"
-96.61,39.11,179,32.380954,400.00002,432.380974,"Irrigation","LPJGUESS"
-96.61,39.11,180,25.714287,428.57145,455.238118,"Irrigation","LPJGUESS"
-96.61,39.11,181,20.952382,418.095259,440.000022,"Irrigation","LPJGUESS"
-96.61,39.11,182,19.04762,400.952401,420.000021,"Irrigation","LPJGUESS"
-96.61,39.11,183,22.857144,453.333356,476.1905,"Irrigation","LPJGUESS"
-96.61,39.11,184,26.666668,463.809547,491.428596,"Irrigation","LPJGUESS"
-96.61,39.11,185,21.904763,442.857165,464.761928,"Irrigation","LPJGUESS"
-96.61,39.11,186,26.666668,446.666689,473.333357,"Irrigation","LPJGUESS"
-96.61,39.11,187,23.809525,489.523834,513.333359,"Irrigation","LPJGUESS"
-96.61,39.11,188,17.142858,451.428594,468.571452,"Irrigation","LPJGUESS"
-96.61,39.11,189,13.333334,415.238116,428.57145,"Irrigation","LPJGUESS"
-96.61,39.11,190,9.52381,415.238116,425.714307,"Irrigation","LPJGUESS"
-96.61,39.11,191,12.380953,441.904784,454.285737,"Irrigation","LPJGUESS"
-96.61,39.11,192,13.333334,529.523836,542.85717,"Irrigation","LPJGUESS"
-96.61,39.11,193,9.52381,392.380972,401.904782,"Irrigation","LPJGUESS"
-96.61,39.11,194,10.476191,460.000023,470.476214,"Irrigation","LPJGUESS"
-96.61,39.11,195,8.571429,431.428593,440.952403,"Irrigation","LPJGUESS"
-96.61,39.11,196,10.476191,525.714312,536.190503,"Irrigation","LPJGUESS"
-96.61,39.11,197,9.52381,426.666688,435.238117,"Irrigation","LPJGUESS"
-96.61,39.11,198,8.571429,438.09526,446.666689,"Irrigation","LPJGUESS"
-96.61,39.11,199,6.666667,477.142881,483.809548,"Irrigation","LPJGUESS"
-96.61,39.11,200,8.571429,402.857163,411.428592,"Irrigation","LPJGUESS"
-96.61,39.11,201,9.52381,455.238118,464.761928,"Irrigation","LPJGUESS"
-96.61,39.11,202,7.619048,430.476212,438.09526,"Irrigation","LPJGUESS"
-96.61,39.11,203,10.476191,588.571458,599.047649,"Irrigation","LPJGUESS"
-96.61,39.11,204,7.619048,466.66669,474.285738,"Irrigation","LPJGUESS"
-96.61,39.11,205,11.428572,499.047644,511.428597,"Irrigation","LPJGUESS"
-96.61,39.11,206,28.57143,372.380971,401.904782,"Irrigation","LPJGUESS"
-96.61,39.11,207,37.142859,444.761927,481.904786,"Irrigation","LPJGUESS"
-96.61,39.11,208,50.476193,569.523838,620.000031,"Irrigation","LPJGUESS"
-96.61,39.11,209,27.619049,393.333353,420.952402,"Irrigation","LPJGUESS"
-96.61,39.11,210,22.857144,449.523832,472.380976,"Irrigation","LPJGUESS"
-96.61,39.11,211,17.142858,460.000023,477.142881,"Irrigation","LPJGUESS"
-96.61,39.11,212,12.380953,563.809552,576.190505,"Irrigation","LPJGUESS"
-96.61,39.11,213,10.476191,462.857166,473.333357,"Irrigation","LPJGUESS"
-96.61,39.11,214,10.476191,417.142878,427.619069,"Irrigation","LPJGUESS"
-96.61,39.11,215,17.142858,501.904787,519.047645,"Irrigation","LPJGUESS"
-96.61,39.11,216,20.000001,446.666689,466.66669,"Irrigation","LPJGUESS"
-96.61,39.11,217,21.904763,537.142884,559.047647,"Irrigation","LPJGUESS"
-96.61,39.11,218,11.428572,422.857164,435.238117,"Irrigation","LPJGUESS"
-96.61,39.11,219,11.428572,402.857163,414.285735,"Irrigation","LPJGUESS"
-96.61,39.11,220,7.619048,390.47621,398.095258,"Irrigation","LPJGUESS"
-96.61,39.11,221,9.52381,550.476218,560.000028,"Irrigation","LPJGUESS"
-96.61,39.11,222,7.619048,458.095261,465.714309,"Irrigation","LPJGUESS"
-96.61,39.11,223,9.52381,658.095271,666.6667,"Irrigation","LPJGUESS"
-96.61,39.11,224,2.857143,351.428589,354.285732,"Irrigation","LPJGUESS"
-96.61,39.11,225,5.714286,407.619068,413.333354,"Irrigation","LPJGUESS"
-96.61,39.11,226,3.809524,400.00002,403.809544,"Irrigation","LPJGUESS"
-96.61,39.11,227,8.571429,468.571452,478.095262,"Irrigation","LPJGUESS"
-96.61,39.11,228,9.52381,457.14288,466.66669,"Irrigation","LPJGUESS"
-96.61,39.11,229,10.476191,409.52383,420.000021,"Irrigation","LPJGUESS"
-96.61,39.11,230,15.238096,660.952414,675.238129,"Irrigation","LPJGUESS"
-96.61,39.11,231,5.714286,410.476211,416.190497,"Irrigation","LPJGUESS"
-96.61,39.11,232,6.666667,499.047644,505.714311,"Irrigation","LPJGUESS"
-96.61,39.11,233,6.666667,374.285733,380.9524,"Irrigation","LPJGUESS"
-96.61,39.11,234,8.571429,511.428597,520.000026,"Irrigation","LPJGUESS"
-96.61,39.11,235,5.714286,403.809544,409.52383,"Irrigation","LPJGUESS"
-96.61,39.11,236,3.809524,386.666686,390.47621,"Irrigation","LPJGUESS"
-96.61,39.11,237,4.761905,540.000027,544.761932,"Irrigation","LPJGUESS"
-96.61,39.11,238,1.904762,432.380974,433.333355,"Irrigation","LPJGUESS"
-96.61,39.11,239,1.904762,476.1905,478.095262,"Irrigation","LPJGUESS"
-96.61,39.11,240,5.714286,504.76193,511.428597,"Irrigation","LPJGUESS"
-96.61,39.11,241,14.285715,634.285746,648.571461,"Irrigation","LPJGUESS"
-96.61,39.11,242,17.142858,420.952402,439.047641,"Irrigation","LPJGUESS"
-96.61,39.11,243,17.142858,411.428592,428.57145,"Irrigation","LPJGUESS"
-96.61,39.11,244,23.809525,433.333355,457.14288,"Irrigation","LPJGUESS"
-96.61,39.11,245,25.714287,508.571454,535.238122,"Irrigation","LPJGUESS"
-96.61,39.11,246,16.190477,392.380972,409.52383,"Irrigation","LPJGUESS"
-96.61,39.11,247,20.952382,555.238123,577.142886,"Irrigation","LPJGUESS"
-96.61,39.11,248,12.380953,421.904783,434.285736,"Irrigation","LPJGUESS"
-96.61,39.11,249,11.428572,420.952402,432.380974,"Irrigation","LPJGUESS"
-96.61,39.11,250,7.619048,420.952402,428.57145,"Irrigation","LPJGUESS"
-96.61,39.11,251,9.52381,408.571449,418.095259,"Irrigation","LPJGUESS"
-96.61,39.11,252,12.380953,565.714314,579.047648,"Irrigation","LPJGUESS"
-96.61,39.11,253,10.476191,383.809543,395.238115,"Irrigation","LPJGUESS"
